user_id,Age Category,Country
252343,Age_Unknown,United States
252345,31-40,United States
252347,41-60,United States
252348,41-60,United States
252349,31-40,United States
252351,41-60,United States
252356,Age_Unknown,United States
252362,Age_Unknown,United States
252377,31-40,United States
252381,Age_Unknown,Spain
252383,41-60,Australia
252385,Age_Unknown,Country_Unknown
252405,19-30,France
252409,Age_Unknown,United States
252418,41-60,United States
252419,19-30,Germany
252420,11-19,Canada
252422,Age_Unknown,United States
252426,Age_Unknown,United States
252428,Age_Unknown,Canada
252436,Age_Unknown,Canada
252446,Age_Unknown,Country_Unknown
252452,19-30,United States
252453,Age_Unknown,United States
252454,31-40,United Kingdom
252457,41-60,United States
252468,Age_Unknown,United States
252471,61+,United States
252475,Age_Unknown,United States
252482,Age_Unknown,United States
252491,19-30,Canada
252496,Age_Unknown,Germany
252505,Age_Unknown,United States
252507,Age_Unknown,Italy
252509,41-60,Portugal
252510,0-10,Germany
252511,61+,United States
252518,Age_Unknown,United States
252520,Age_Unknown,Canada
252529,Age_Unknown,Canada
252538,Age_Unknown,United States
252542,19-30,Canada
252552,41-60,United States
252553,31-40,United States
252558,Age_Unknown,United States
252559,11-19,United States
252560,11-19,United States
252562,Age_Unknown,United States
252566,Age_Unknown,United States
252567,19-30,United States
252570,19-30,United States
252573,Age_Unknown,Country_Unknown
252574,Age_Unknown,United States
252577,31-40,Germany
252598,19-30,United Kingdom
252601,41-60,Canada
252603,19-30,United States
252609,Age_Unknown,United Kingdom
252615,41-60,Australia
252621,Age_Unknown,New Zealand
252622,61+,United States
252627,Age_Unknown,United States
252628,Age_Unknown,Country_Unknown
252629,Age_Unknown,Country_Unknown
252634,31-40,Germany
252636,Age_Unknown,Canada
252637,19-30,United States
252639,Age_Unknown,United States
252642,19-30,Canada
252644,19-30,Denmark
252652,19-30,Canada
252653,Age_Unknown,United States
252654,Age_Unknown,United States
252657,Age_Unknown,United States
252658,11-19,United States
252662,11-19,United States
252672,41-60,United States
252676,31-40,United States
252693,31-40,United States
252695,Age_Unknown,United States
252698,19-30,United States
252703,19-30,United States
252719,19-30,United States
252721,11-19,United States
252726,31-40,United States
252734,31-40,United States
252736,Age_Unknown,United States
252752,11-19,United States
252764,31-40,United States
252774,19-30,United Kingdom
252775,19-30,United Kingdom
252783,31-40,United States
252785,31-40,United States
252798,19-30,United States
252799,41-60,United Kingdom
252802,41-60,United Kingdom
252806,31-40,United States
252812,Age_Unknown,United States
252819,Age_Unknown,United States
252820,31-40,Canada
252822,Age_Unknown,United States
252825,19-30,United Kingdom
252827,31-40,United Kingdom
252828,31-40,United States
252829,11-19,United States
252833,Age_Unknown,Country_Unknown
252836,Age_Unknown,United States
252840,19-30,Australia
252843,Age_Unknown,United States
252845,31-40,Italy
252846,11-19,Canada
252848,31-40,United States
252859,Age_Unknown,United States
252865,19-30,United States
252869,11-19,United States
252874,19-30,Canada
252875,19-30,United States
252900,19-30,Netherlands
252901,19-30,Puerto Rico
252903,19-30,United Kingdom
252909,Age_Unknown,United States
252917,31-40,Canada
252921,19-30,United States
252922,19-30,Germany
252924,Age_Unknown,Canada
252933,19-30,Switzerland
252947,Age_Unknown,Canada
252953,19-30,United States
252961,19-30,Germany
252965,Age_Unknown,United States
252970,41-60,United States
252988,11-19,United States
253005,41-60,United States
253011,19-30,Germany
253018,31-40,United States
253020,Age_Unknown,United States
253028,Age_Unknown,United States
253033,41-60,United States
253036,Age_Unknown,United States
253052,11-19,United States
253055,31-40,United States
253062,41-60,United States
253063,Age_Unknown,Country_Unknown
253064,19-30,United States
253067,19-30,United States
253071,19-30,Australia
253075,Age_Unknown,United States
253082,41-60,United States
253090,0-10,Canada
253091,31-40,United States
253099,19-30,Germany
253101,Age_Unknown,United Kingdom
253105,11-19,United States
253106,41-60,United States
253107,61+,United Kingdom
253108,11-19,United States
253115,41-60,Australia
253119,11-19,United States
253120,Age_Unknown,Canada
253121,19-30,Brazil
253124,Age_Unknown,Canada
253133,31-40,United States
253147,11-19,United States
253151,Age_Unknown,Country_Unknown
253157,41-60,United States
253168,31-40,United States
253184,31-40,United States
253185,41-60,United States
253192,19-30,Norway
253193,Age_Unknown,Canada
253197,31-40,United Kingdom
253198,41-60,Canada
253202,19-30,Portugal
253209,Age_Unknown,United States
253210,19-30,United Kingdom
253212,Age_Unknown,United States
253214,Age_Unknown,United States
253226,19-30,United States
253228,Age_Unknown,United States
253229,Age_Unknown,Denmark
253243,11-19,United States
253250,Age_Unknown,Canada
253261,11-19,United States
253265,Age_Unknown,United States
253266,41-60,Canada
253271,41-60,United Kingdom
253277,Age_Unknown,Spain
253286,19-30,United Kingdom
253293,31-40,United States
253297,Age_Unknown,United States
253299,31-40,United States
253304,Age_Unknown,Australia
253306,31-40,United States
253310,31-40,United States
253311,41-60,United States
253313,41-60,United States
253315,41-60,United States
253322,Age_Unknown,United States
253330,41-60,United States
253331,31-40,United States
253343,Age_Unknown,United States
253346,Age_Unknown,United States
253352,Age_Unknown,United States
253363,31-40,United States
253367,41-60,United States
253368,19-30,Country_Unknown
253375,31-40,United States
253386,41-60,United States
253403,19-30,Australia
253405,19-30,United States
253432,Age_Unknown,Sweden
253440,Age_Unknown,United States
253469,41-60,United States
253476,Age_Unknown,Country_Unknown
253481,41-60,United Kingdom
253482,19-30,United States
253486,19-30,Germany
253490,31-40,United States
253492,41-60,United States
253514,41-60,United States
253516,Age_Unknown,United States
253517,11-19,United States
253518,Age_Unknown,United States
253519,Age_Unknown,United States
253537,11-19,United States
253553,31-40,United Kingdom
253556,31-40,United States
253563,31-40,United States
253572,31-40,United Kingdom
253580,41-60,Canada
253581,31-40,Netherlands
253584,41-60,Austria
253585,Age_Unknown,United States
253586,31-40,Germany
253589,Age_Unknown,Canada
253590,Age_Unknown,Germany
253600,Age_Unknown,Sweden
253601,Age_Unknown,United States
253602,19-30,Finland
253613,31-40,United Kingdom
253615,41-60,United States
253616,19-30,Canada
253618,11-19,United States
253620,41-60,United States
253622,31-40,Netherlands
253626,19-30,United States
253629,Age_Unknown,United States
253630,Age_Unknown,United Kingdom
253655,Age_Unknown,United States
253657,Age_Unknown,United States
253662,19-30,United States
253663,Age_Unknown,United States
253666,11-19,United States
253668,19-30,Canada
253670,19-30,Italy
253673,Age_Unknown,United States
253679,19-30,United States
253682,Age_Unknown,Canada
253693,41-60,United States
253696,61+,United States
253697,19-30,Germany
253699,Age_Unknown,United States
253711,31-40,United Kingdom
253714,31-40,United States
253720,Age_Unknown,United States
253736,Age_Unknown,United States
253737,Age_Unknown,United States
253741,Age_Unknown,Germany
253749,31-40,United States
253753,19-30,Canada
253767,Age_Unknown,United States
253771,41-60,United States
253780,19-30,Country_Unknown
253790,61+,United States
253792,19-30,United States
253793,31-40,Sweden
253797,31-40,United States
253815,61+,Germany
253817,31-40,United States
253821,Age_Unknown,United States
253825,19-30,United States
253826,31-40,United States
253827,Age_Unknown,Canada
253828,Age_Unknown,United States
253852,19-30,France
253855,19-30,Canada
253859,31-40,Spain
253866,Age_Unknown,United Kingdom
253867,Age_Unknown,United States
253871,19-30,United States
253891,Age_Unknown,New Zealand
253907,Age_Unknown,Italy
253916,41-60,Canada
253928,11-19,France
253946,Age_Unknown,United States
253949,31-40,United States
253952,31-40,United States
253958,41-60,United States
253964,Age_Unknown,United States
253966,19-30,Germany
253989,Age_Unknown,Germany
253990,19-30,United States
254000,61+,United States
254016,Age_Unknown,United States
254021,19-30,Germany
254022,19-30,Germany
254027,Age_Unknown,United States
254036,Age_Unknown,United States
254038,31-40,United States
254042,Age_Unknown,United States
254048,Age_Unknown,United States
254053,19-30,United States
254054,Age_Unknown,Canada
254055,19-30,United States
254064,41-60,United States
254067,11-19,Japan
254084,19-30,United States
254086,11-19,United States
254092,11-19,United States
254097,Age_Unknown,Country_Unknown
254105,Age_Unknown,United States
254106,Age_Unknown,United States
254115,19-30,United States
254116,19-30,United States
254120,41-60,United States
254121,Age_Unknown,United States
254124,11-19,United States
254127,31-40,United States
254129,Age_Unknown,United States
254130,31-40,United States
254131,31-40,United States
254138,19-30,United States
254144,19-30,United States
254153,31-40,United States
254159,31-40,United States
254160,31-40,United States
254165,Age_Unknown,Canada
254169,41-60,United States
254170,61+,United States
254171,Age_Unknown,United States
254174,41-60,United States
254186,31-40,United States
254191,19-30,United States
254195,41-60,Canada
254196,Age_Unknown,United States
254201,19-30,United States
254206,31-40,United States
254209,41-60,Country_Unknown
254214,41-60,United States
254224,Age_Unknown,United States
254225,19-30,United States
254235,Age_Unknown,United States
254236,31-40,United States
254237,41-60,United States
254249,31-40,Australia
254261,Age_Unknown,United States
254267,Age_Unknown,Country_Unknown
254268,41-60,United States
254270,31-40,United States
254278,Age_Unknown,United States
254288,19-30,United States
254289,Age_Unknown,United States
254294,19-30,United States
254299,41-60,United States
254303,19-30,United States
254306,Age_Unknown,United States
254315,Age_Unknown,United States
254320,Age_Unknown,United States
254337,31-40,Canada
254342,Age_Unknown,United States
254348,31-40,United States
254355,31-40,United States
254366,19-30,Canada
254369,Age_Unknown,United States
254370,31-40,United States
254376,Age_Unknown,United States
254377,41-60,United States
254381,Age_Unknown,United States
254382,Age_Unknown,United States
254386,61+,United States
254394,19-30,United States
254397,19-30,United States
254400,Age_Unknown,United States
254405,31-40,United States
254406,41-60,United States
254409,41-60,United States
254412,Age_Unknown,United States
254417,31-40,United States
254423,41-60,United States
254424,Age_Unknown,United States
254438,Age_Unknown,United States
254450,31-40,United States
254451,Age_Unknown,United States
254465,19-30,United States
254467,19-30,United States
254473,Age_Unknown,United States
254485,Age_Unknown,United States
254486,41-60,United States
254491,31-40,Canada
254495,41-60,Canada
254498,Age_Unknown,Italy
254502,41-60,United Kingdom
254503,19-30,United States
254515,Age_Unknown,United States
254518,Age_Unknown,United States
254524,31-40,United States
254528,Age_Unknown,United States
254538,19-30,United States
254539,19-30,Australia
254543,41-60,United States
254547,Age_Unknown,Canada
254550,Age_Unknown,United Kingdom
254556,19-30,Spain
254577,41-60,United States
254579,Age_Unknown,Germany
254584,41-60,United States
254589,Age_Unknown,United States
254595,Age_Unknown,Canada
254625,41-60,United States
254628,61+,United States
254643,19-30,Australia
254649,Age_Unknown,United States
254656,Age_Unknown,United States
254665,31-40,Canada
254667,Age_Unknown,United States
254676,Age_Unknown,Country_Unknown
254679,Age_Unknown,United States
254683,Age_Unknown,United States
254690,31-40,Canada
254704,41-60,United States
254707,41-60,United States
254712,Age_Unknown,United Kingdom
254716,19-30,Germany
254719,31-40,United States
254743,19-30,United States
254751,41-60,United States
254754,19-30,United States
254755,19-30,United States
254758,19-30,United States
254761,31-40,United States
254764,Age_Unknown,United States
254769,Age_Unknown,United States
254777,61+,United States
254783,19-30,Canada
254786,31-40,United Kingdom
254787,Age_Unknown,United States
254821,11-19,United Kingdom
254822,Age_Unknown,Canada
254839,Age_Unknown,Spain
254852,19-30,Canada
254858,Age_Unknown,United States
254859,Age_Unknown,United States
254863,31-40,United States
254865,Age_Unknown,Australia
254867,41-60,United States
254884,Age_Unknown,United States
254885,Age_Unknown,United States
254891,11-19,United Kingdom
254899,41-60,United States
254915,19-30,United Kingdom
254919,Age_Unknown,United States
